매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,시간대_생활인구_수,평일_생활인구_평균,주말_생활인구_평균,집객시설_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,총_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
97598.75209,2020,발달상권,2120218,코엑스,5,4,26,28,17,290,0,0,0,0,0,0,0,0,8967,,,22,,,,,,,,,112773,41356.0,6252.0,6541.0,6724.0,6545.0,6375.0,4889.0,4030.0,0.0,6.0,0.0,0.0,145396.0,1943.0,9018.0,11890.0,9103.0,5090.0,4312.0,0.0,3.0,0.0
314382.3442,2020,발달상권,2120219,은마아파트,5,4,36,1039,418,17161,18,0,3,23,26,9,19,132,246177,,,57,,,,,,,,,280532,1048992.0,143098.0,144075.0,145236.0,143155.0,146769.0,168238.0,158420.0,0.0,6.0,0.0,0.0,149660.0,385886.0,115012.0,96996.0,192696.0,133908.0,124493.0,0.0,7.0,0.0
374875.1839,2020,발달상권,2120220,대치역,5,4,25,831,255,5578,3,0,0,0,0,0,0,212,118778,,,72,,,,,,,,,161374,519791.0,73392.0,73979.0,73009.0,73520.0,74273.0,79142.0,72475.0,1.0,8.0,0.0,0.0,163253.0,179416.0,47025.0,41928.0,102757.0,70680.0,77983.0,446783.0,5.0,1.0
158967.6522,2020,발달상권,2120221,봉은사역,5,4,18,693,489,19513,7,0,5,42,13,18,21,78,69480,,,33,,,,,,,,,269229,387609.0,62194.0,63242.0,62903.0,60142.0,56889.0,42737.0,39501.0,2.0,6.0,0.0,0.0,124925.0,44012.0,65177.0,90967.0,81703.0,49987.0,55762.0,718976.0,6.0,1.0
143506.5466,2020,발달상권,2120222,삼성역,5,4,52,746,508,43324,8,0,2,3,37,18,8,31,177258,,,88,,,,,,,,,589643,900765.0,155882.0,160143.0,158620.0,147936.0,134723.0,77960.0,65500.0,3.0,15.0,1.0,0.0,356336.0,69819.0,186943.0,257757.0,188849.0,106419.0,90979.0,2332286.0,13.0,1.0
65293.96014,2020,발달상권,2120223,휘문고교사거리,5,4,6,309,111,9166,9,0,0,9,18,20,2,34,38510,,,9,,,,,,,,,133381,205166.0,34803.0,35662.0,35121.0,33136.0,30461.0,19179.0,16804.0,0.0,0.0,0.0,0.0,133569.0,28795.0,34870.0,50481.0,43611.0,24779.0,22630.0,0.0,5.0,0.0
531340.3303,2020,발달상권,2120224,수서역,5,4,23,594,437,12418,0,0,0,0,0,0,0,0,36263,,,40,,,,,,,,,77959,202846.0,31779.0,31921.0,32027.0,31162.0,30266.0,23725.0,21965.0,0.0,3.0,0.0,0.0,60183.0,19819.0,20738.0,34579.0,34359.0,29679.0,63671.0,1317122.0,4.0,1.0
110311.1775,2020,전통시장,2130303,영동전통시장,5,4,3,1142,728,242,19,0,130,72,19,11,0,2,88997,,,5,,,,,,,,,0,426748.0,63613.0,65751.0,65648.0,62998.0,62907.0,56468.0,49363.0,0.0,0.0,0.0,0.0,39097.0,21155.0,100312.0,108010.0,78942.0,51361.0,66968.0,0.0,0.0,0.0
205925.1969,2020,전통시장,2130310,강남개포시장,5,4,9,112,83,298,0,0,0,0,0,0,0,0,43239,,,30,,,,,,,,,40650,176840.0,25039.0,25669.0,26106.0,25435.0,25620.0,25706.0,23264.0,0.0,3.0,0.0,0.0,25363.0,38253.0,18608.0,19387.0,30980.0,27624.0,41987.0,151089.0,2.0,1.0
280635.3071,2020,관광특구,1001496,강남 마이스 관광특구,5,4,16,29,18,15904,0,0,0,0,0,0,0,0,19466,,,34,,,,,,,,,226520,90836.0,14166.0,14782.0,15082.0,14512.0,13934.0,10092.0,8270.0,1.0,8.0,1.0,0.0,237891.0,4351.0,19931.0,26440.0,19817.0,11035.0,9265.0,0.0,5.0,0.0
243575.7218,2021,발달상권,2120185,논현역,5,1,53,3768,2428,12764,52,4,281,370,159,58,14,76,508239,,,105,,,,,,,,,83451,2667845.0,408623.0,422398.0,419171.0,407750.0,394964.0,325192.0,289748.0,1.0,7.0,0.0,0.0,321182.0,164930.0,555007.0,682067.0,527282.0,344195.0,394363.0,917820.0,3.0,1.0
238517.5193,2021,발달상권,2120186,가로수길,5,1,27,3152,1777,6518,62,0,196,151,94,54,43,88,501123,,,42,,,,,,,,,187681,2192571.0,320269.0,335055.0,335582.0,330111.0,324472.0,292700.0,254383.0,2.0,4.0,0.0,0.0,256687.0,241703.0,495162.0,509062.0,384326.0,246695.0,315624.0,0.0,2.0,0.0
311130.5636,2021,발달상권,2120187,신논현역,5,1,75,5512,3959,13076,61,5,365,218,64,28,43,75,608444,,,154,,,,,,,,,46470,2862091.0,424801.0,438413.0,436810.0,426548.0,421460.0,384552.0,329505.0,3.0,7.0,0.0,0.0,382392.0,218756.0,747843.0,736517.0,513911.0,308502.0,336563.0,1443320.0,3.0,1.0
174659.5285,2021,발달상권,2120188,압구정역,5,1,41,1129,598,8579,20,1,55,36,15,8,26,80,365341,,,213,,,,,,,,,338774,1658314.0,249587.0,265337.0,261528.0,253543.0,249936.0,212855.0,165530.0,0.0,14.0,1.0,0.0,251745.0,217745.0,297435.0,350478.0,321220.0,211788.0,259648.0,1449687.0,6.0,1.0
320951.7279,2021,발달상권,2120190,강남을지병원,5,1,33,2274,1334,11703,46,0,174,215,40,34,32,30,248328,,,72,,,,,,,,,281929,1329969.0,204723.0,216481.0,214436.0,207539.0,199407.0,154411.0,132974.0,0.0,3.0,0.0,0.0,295195.0,96326.0,278944.0,358590.0,275819.0,148286.0,172004.0,0.0,6.0,0.0
271876.7926,2021,발달상권,2120191,학동역,5,1,48,4394,2961,13862,82,18,307,559,57,30,20,155,328634,,,65,,,,,,,,,204729,1847597.0,284161.0,297116.0,295115.0,286865.0,272865.0,214987.0,196489.0,4.0,6.0,0.0,0.0,366286.0,152357.0,388652.0,485081.0,357032.0,212831.0,251645.0,1081299.0,6.0,1.0
358635.9247,2021,발달상권,2120192,뱅뱅사거리,5,1,63,6735,4796,27462,47,11,405,536,94,52,56,278,306257,,,87,,,,,,,,,246149,1749534.0,279194.0,287098.0,284052.0,273950.0,259854.0,188154.0,177230.0,2.0,13.0,0.0,1.0,317599.0,142729.0,339408.0,466722.0,359010.0,219082.0,222580.0,0.0,3.0,0.0
185407.2974,2021,발달상권,2120193,도산공원교차로,5,1,21,1184,596,6384,33,0,51,65,36,21,32,102,122876,,,19,,,,,,,,,95973,614417.0,94675.0,101655.0,101076.0,97420.0,93611.0,69150.0,56830.0,0.0,4.0,0.0,0.0,185023.0,44112.0,121474.0,163589.0,132355.0,70785.0,82102.0,0.0,3.0,0.0
232039.4208,2021,발달상권,2120194,언주역(차병원),5,1,46,2599,1764,12628,63,5,400,330,80,39,13,97,297672,,,67,,,,,,,,,130153,1686938.0,262055.0,270721.0,267330.0,260970.0,249980.0,196645.0,179237.0,1.0,3.0,0.0,0.0,242446.0,86157.0,354255.0,489566.0,345350.0,195711.0,215898.0,435818.0,7.0,1.0
137118.3852,2021,발달상권,2120195,성수대교남단,5,1,12,444,224,5611,9,5,23,26,15,6,21,26,206641,,,51,,,,,,,,,111918,891629.0,128928.0,137805.0,138011.0,135128.0,133970.0,120767.0,97020.0,0.0,8.0,0.0,0.0,126829.0,89944.0,191895.0,207176.0,162955.0,105721.0,133941.0,0.0,2.0,0.0
302309.8096,2021,발달상권,2120196,서울세관,5,1,15,1346,899,9687,24,0,16,19,10,22,17,33,149831,,,36,,,,,,,,,66723,841726.0,128961.0,136181.0,135707.0,131632.0,125785.0,95717.0,87743.0,4.0,5.0,0.0,0.0,185479.0,91133.0,146161.0,205889.0,178846.0,100045.0,119654.0,0.0,7.0,0.0
301054.7992,2021,발달상권,2120197,역삼역,5,1,148,6012,4306,58694,101,6,749,419,202,135,61,39,596749,,,172,,,,,,,,,270993,3241545.0,533076.0,563775.0,555028.0,534526.0,494411.0,299105.0,261621.0,2.0,25.0,0.0,0.0,562806.0,127647.0,743643.0,968293.0,672331.0,382852.0,346779.0,2177019.0,7.0,1.0
241956.1711,2021,발달상권,2120198,구역삼세무서,5,1,38,7376,5072,11531,141,36,766,717,161,146,106,66,346944,,,33,,,,,,,,,190248,2077839.0,321880.0,331074.0,326714.0,319012.0,303308.0,238686.0,237164.0,2.0,3.0,0.0,0.0,291469.0,138399.0,470180.0,586222.0,393200.0,226601.0,263237.0,0.0,7.0,0.0
589202.5363,2021,발달상권,2120199,경복아파트교차로,5,1,15,996,641,3830,17,2,126,45,12,2,0,48,99625,,,10,,,,,,,,,33391,562565.0,85435.0,88136.0,87704.0,86090.0,83043.0,67707.0,64449.0,0.0,1.0,0.0,0.0,112742.0,40555.0,113324.0,155651.0,113313.0,67649.0,72072.0,0.0,4.0,0.0
357849.2424,2021,발달상권,2120200,학동사거리,5,1,33,976,565,9363,14,7,45,27,9,8,3,77,260059,,,78,,,,,,,,,253058,1175955.0,167878.0,185477.0,186898.0,180597.0,176245.0,156881.0,121980.0,1.0,4.0,0.0,0.0,266597.0,81167.0,278565.0,327455.0,222050.0,132420.0,134297.0,0.0,4.0,0.0
258115.4578,2021,발달상권,2120201,도곡1동,5,1,15,1880,1108,11559,47,25,176,136,101,67,68,0,185808,,,36,,,,,,,,,201542,1051049.0,159971.0,161753.0,161546.0,157902.0,153374.0,130313.0,126189.0,0.0,5.0,0.0,0.0,169293.0,151082.0,174292.0,219832.0,204980.0,139052.0,161812.0,0.0,6.0,0.0
113629.1213,2021,발달상권,2120202,압구정로데오역(압구정로데오),5,1,36,1843,793,11735,14,0,10,7,0,0,54,478,468788,,,77,,,,,,,,,473658,1999243.0,285273.0,307849.0,309597.0,303462.0,299983.0,275296.0,217785.0,1.0,4.0,2.0,0.0,265701.0,178415.0,455683.0,483328.0,366643.0,231552.0,283625.0,958661.0,3.0,1.0
216674.3436,2021,발달상권,2120203,강남구청역,5,1,39,1522,920,7726,26,0,74,62,67,9,7,119,361913,,,88,,,,,,,,,173333,1836060.0,278649.0,293160.0,293305.0,286416.0,274453.0,214870.0,195206.0,2.0,5.0,0.0,0.0,173251.0,204295.0,356353.0,449179.0,368558.0,217720.0,239954.0,1168408.0,6.0,1.0
253106.5782,2021,발달상권,2120204,르네상스호텔사거리,5,1,24,1595,1127,41471,20,2,230,362,69,200,32,11,222076,,,30,,,,,,,,,111102,1240425.0,201570.0,211788.0,208974.0,201143.0,188256.0,123059.0,105634.0,1.0,7.0,0.0,1.0,160960.0,91423.0,226615.0,328380.0,264970.0,167859.0,161179.0,0.0,3.0,0.0
182668.1611,2021,발달상권,2120205,매봉역,5,1,24,1116,592,13950,24,29,66,18,50,55,29,9,97704,,,23,,,,,,,,,64026,501217.0,77488.0,80082.0,80102.0,78067.0,74963.0,57229.0,53287.0,1.0,1.0,0.0,0.0,122443.0,47094.0,79416.0,103295.0,94176.0,76209.0,101025.0,0.0,6.0,0.0
234234.037,2021,발달상권,2120206,개나리아파트,5,1,30,4039,2082,5280,53,5,212,159,68,60,57,289,181710,,,45,,,,,,,,,94107,1098766.0,168485.0,172353.0,171610.0,167519.0,160681.0,131843.0,126271.0,2.0,4.0,0.0,0.0,148412.0,157169.0,177977.0,248235.0,235364.0,134040.0,145980.0,0.0,8.0,0.0
286877.0357,2021,발달상권,2120207,선정릉역,5,1,42,6763,3891,12151,180,22,704,510,245,164,64,198,292303,,,72,,,,,,,,,228924,1676780.0,254005.0,260481.0,258490.0,253521.0,244351.0,207367.0,198565.0,4.0,4.0,0.0,0.0,323475.0,194988.0,306987.0,408683.0,337540.0,195194.0,233388.0,779205.0,10.0,1.0
261957.1266,2021,발달상권,2120208,청담사거리(청담동명품거리),5,1,38,3265,1913,10577,47,0,52,129,235,74,32,224,292331,,,93,,,,,,,,,346647,1568243.0,225616.0,240021.0,241056.0,235778.0,230720.0,210613.0,184440.0,5.0,7.0,0.0,0.0,331336.0,151612.0,286443.0,368474.0,294296.0,206735.0,260682.0,0.0,8.0,0.0
284267.2472,2021,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",5,1,24,1374,671,8984,20,20,31,85,16,33,44,227,110408,,,75,,,,,,,,,126905,577092.0,85835.0,89891.0,89966.0,87892.0,85566.0,73059.0,64883.0,4.0,5.0,0.0,0.0,134148.0,95426.0,72468.0,103853.0,117269.0,78146.0,109930.0,0.0,4.0,0.0
267904.6732,2021,발달상권,2120210,선릉역,5,1,90,4780,3339,48780,94,25,683,736,101,116,33,19,906232,,,150,,,,,,,,,231601,4765321.0,747080.0,785744.0,777635.0,753245.0,713038.0,522547.0,466032.0,1.0,11.0,0.0,0.0,360433.0,541973.0,834246.0,1151803.0,969719.0,642833.0,624747.0,2832559.0,6.0,1.0
218301.2303,2021,발달상권,2120211,도성초등학교,5,1,11,1638,726,984,23,3,65,52,30,57,50,81,192196,,,27,,,,,,,,,60697,843808.0,120232.0,122897.0,124132.0,122158.0,119765.0,123022.0,111606.0,0.0,1.0,0.0,0.0,72437.0,235667.0,103721.0,119884.0,172246.0,101326.0,110966.0,0.0,4.0,0.0
159747.2275,2021,발달상권,2120212,한티역,5,1,21,1481,682,713,20,0,29,73,43,13,17,104,251144,,,58,,,,,,,,,260015,1122932.0,156364.0,160526.0,160881.0,158603.0,156542.0,171010.0,159008.0,1.0,6.0,1.0,0.0,112734.0,382895.0,110027.0,110270.0,238162.0,148781.0,132799.0,632218.0,4.0,1.0
211435.1967,2021,발달상권,2120213,삼성중앙역,5,1,34,4094,2304,8472,90,13,475,219,91,43,26,213,285996,,,41,,,,,,,,,89328,1636136.0,251782.0,260058.0,258678.0,252760.0,240942.0,189719.0,182197.0,2.0,3.0,0.0,0.0,228925.0,129385.0,286052.0,414117.0,369931.0,207439.0,229211.0,315615.0,3.0,1.0
317278.734,2021,발달상권,2120214,영동대교남단교차로,5,1,18,761,321,3990,8,0,0,16,0,0,12,200,45836,,,11,,,,,,,,,97623,237454.0,36358.0,37950.0,38089.0,37057.0,36011.0,28528.0,23458.0,0.0,1.0,0.0,0.0,89135.0,23850.0,35344.0,56357.0,46620.0,35626.0,39656.0,0.0,2.0,0.0
205159.6468,2021,발달상권,2120215,포스코사거리,5,1,67,3513,2227,61656,29,0,116,631,132,190,39,284,507973,,,92,,,,,,,,,201890,2935337.0,473784.0,493395.0,490380.0,471842.0,440993.0,291837.0,273105.0,0.0,17.0,0.0,0.0,318625.0,287455.0,515442.0,788886.0,676298.0,369444.0,297814.0,0.0,7.0,0.0
97798.6625,2021,발달상권,2120216,경기고교사거리(경기고교앞사거리),5,1,16,218,151,4934,1,0,0,0,0,0,0,12,35870,,,31,,,,,,,,,178625,176592.0,26872.0,28205.0,28343.0,27477.0,26836.0,21412.0,17451.0,0.0,4.0,0.0,0.0,71694.0,17919.0,25417.0,39996.0,34532.0,26073.0,32657.0,0.0,5.0,0.0
198685.3386,2021,발달상권,2120217,대치사거리,5,1,17,3789,2015,2779,102,30,299,233,231,88,39,57,234986,,,11,,,,,,,,,84877,1202740.0,179759.0,183338.0,182094.0,178038.0,172537.0,155990.0,150985.0,0.0,2.0,0.0,0.0,159410.0,305487.0,159356.0,201965.0,239180.0,155592.0,141160.0,0.0,5.0,0.0
91755.66111,2021,발달상권,2120218,코엑스,5,1,26,28,17,290,0,0,0,0,0,0,0,0,8653,,,22,,,,,,,,,102730,40055.0,5976.0,6249.0,6328.0,6283.0,6016.0,4918.0,4287.0,0.0,6.0,0.0,0.0,145396.0,2325.0,8501.0,11470.0,8802.0,4884.0,4073.0,0.0,3.0,0.0
254800.6117,2021,발달상권,2120219,은마아파트,5,1,39,1039,418,17161,18,0,3,23,26,9,19,132,235679,,,57,,,,,,,,,238584,1015472.0,141795.0,141936.0,142931.0,140018.0,140048.0,159960.0,148783.0,0.0,6.0,0.0,0.0,149660.0,387314.0,103562.0,91771.0,184033.0,129248.0,119544.0,0.0,6.0,0.0
391489.6065,2021,발달상권,2120220,대치역,5,1,24,831,255,5578,3,0,0,0,0,0,0,212,117696,,,72,,,,,,,,,159624,505013.0,72267.0,73218.0,71526.0,72315.0,70855.0,76486.0,68345.0,1.0,8.0,0.0,0.0,163253.0,178255.0,43590.0,40818.0,99573.0,67056.0,75721.0,445171.0,5.0,1.0
147868.3731,2021,발달상권,2120221,봉은사역,5,1,19,693,489,19513,7,0,5,42,13,18,21,78,69584,,,33,,,,,,,,,304199,386178.0,60571.0,62946.0,62035.0,60845.0,57952.0,42403.0,39425.0,2.0,6.0,0.0,0.0,124925.0,44993.0,62824.0,90177.0,81312.0,50534.0,56337.0,696498.0,6.0,1.0
158450.4641,2021,발달상권,2120222,삼성역,5,1,48,746,508,43324,8,0,2,3,37,18,8,31,174762,,,88,,,,,,,,,645967,873761.0,145046.0,154098.0,152324.0,146504.0,135396.0,76386.0,64009.0,3.0,15.0,1.0,0.0,356336.0,69415.0,175591.0,249301.0,187587.0,105547.0,86317.0,2254716.0,12.0,1.0
64712.58519,2021,발달상권,2120223,휘문고교사거리,5,1,6,309,111,9166,9,0,0,9,18,20,2,34,39780,,,9,,,,,,,,,128073,204251.0,33621.0,35482.0,34767.0,33592.0,31189.0,18980.0,16619.0,0.0,0.0,0.0,0.0,133569.0,28302.0,34136.0,50555.0,44202.0,25444.0,21613.0,0.0,5.0,0.0
551546.1577,2021,발달상권,2120224,수서역,5,1,21,594,437,12418,0,0,0,0,0,0,0,0,34979,,,40,,,,,,,,,219457,197173.0,30641.0,31250.0,31020.0,30382.0,29538.0,23243.0,21098.0,0.0,3.0,0.0,0.0,60183.0,17307.0,20994.0,34076.0,33892.0,29583.0,61322.0,1255943.0,6.0,1.0
105105.6296,2021,전통시장,2130303,영동전통시장,5,1,3,1142,728,242,19,0,130,72,19,11,0,2,82922,,,5,,,,,,,,,0,383907.0,56922.0,59125.0,58884.0,58056.0,56957.0,49998.0,43966.0,0.0,0.0,0.0,0.0,39097.0,19060.0,88183.0,95298.0,73820.0,47900.0,59646.0,0.0,0.0,0.0
221578.863,2021,전통시장,2130310,강남개포시장,5,1,9,112,83,298,0,0,0,0,0,0,0,0,42075,,,30,,,,,,,,,39108,168148.0,23701.0,24285.0,24959.0,24363.0,24169.0,24510.0,22162.0,0.0,3.0,0.0,0.0,25363.0,36032.0,16931.0,18885.0,29835.0,26380.0,40085.0,149290.0,2.0,1.0
294963.4201,2021,관광특구,1001496,강남 마이스 관광특구,5,1,16,29,18,15904,0,0,0,0,0,0,0,0,18870,,,34,,,,,,,,,205971,88025.0,13456.0,14127.0,14243.0,14019.0,13307.0,10139.0,8735.0,1.0,8.0,1.0,0.0,237891.0,5063.0,18782.0,25537.0,19251.0,10641.0,8750.0,0.0,5.0,0.0
262872.5028,2021,발달상권,2120185,논현역,5,2,53,3768,2428,12764,52,4,281,370,159,58,14,76,517134,,,105,,,,,,,,,100663,2692305.0,415377.0,420334.0,402184.0,419784.0,418495.0,328242.0,287889.0,1.0,7.0,0.0,0.0,321182.0,155123.0,570328.0,695429.0,531791.0,344764.0,394869.0,1007631.0,3.0,1.0
298458.8242,2021,발달상권,2120186,가로수길,5,2,24,3152,1777,6518,62,0,196,151,94,54,43,88,528699,,,42,,,,,,,,,216352,2257736.0,329758.0,340408.0,334042.0,340003.0,347110.0,305018.0,261397.0,2.0,4.0,0.0,0.0,256687.0,240470.0,536546.0,535706.0,391360.0,244499.0,309158.0,0.0,2.0,0.0
331627.7501,2021,발달상권,2120187,신논현역,5,2,76,5512,3959,13076,61,5,365,218,64,28,43,75,599666,,,154,,,,,,,,,54540,2802692.0,412756.0,422348.0,408731.0,419564.0,433089.0,384119.0,322084.0,3.0,7.0,0.0,0.0,382392.0,198930.0,749653.0,729462.0,500829.0,299078.0,324739.0,1595934.0,3.0,1.0
198670.3142,2021,발달상권,2120188,압구정역,5,2,39,1129,598,8579,20,1,55,36,15,8,26,80,393326,,,213,,,,,,,,,379300,1725498.0,260496.0,268499.0,251561.0,267012.0,274554.0,228137.0,175239.0,0.0,14.0,1.0,0.0,251745.0,252324.0,303369.0,359707.0,329352.0,218146.0,262602.0,1568217.0,6.0,1.0
337985.5207,2021,발달상권,2120190,강남을지병원,5,2,34,2274,1334,11703,46,0,174,215,40,34,32,30,265702,,,72,,,,,,,,,311500,1426518.0,221214.0,228160.0,214656.0,228691.0,226994.0,166533.0,140269.0,0.0,3.0,0.0,0.0,295195.0,109760.0,297855.0,387384.0,290125.0,162294.0,179099.0,0.0,6.0,0.0
251736.8543,2021,발달상권,2120191,학동역,5,2,50,4394,2961,13862,82,18,307,559,57,30,20,155,335742,,,65,,,,,,,,,230969,1898474.0,296118.0,301482.0,286699.0,303779.0,294462.0,218500.0,197433.0,4.0,6.0,0.0,0.0,366286.0,158377.0,404332.0,490577.0,365561.0,223137.0,256491.0,1166538.0,6.0,1.0
338739.7321,2021,발달상권,2120192,뱅뱅사거리,5,2,63,6735,4796,27462,47,11,405,536,94,52,56,278,311860,,,87,,,,,,,,,278393,1778997.0,285755.0,286260.0,271687.0,287425.0,279131.0,190527.0,178211.0,2.0,13.0,0.0,1.0,317599.0,145218.0,346823.0,474877.0,365644.0,222295.0,224140.0,0.0,3.0,0.0
179284.6174,2021,발달상권,2120193,도산공원교차로,5,2,22,1184,596,6384,33,0,51,65,36,21,32,102,135317,,,19,,,,,,,,,103234,680371.0,106462.0,110418.0,103480.0,110921.0,109331.0,77513.0,62245.0,0.0,4.0,0.0,0.0,185023.0,54005.0,135407.0,179956.0,144298.0,79649.0,87055.0,0.0,3.0,0.0
245296.3511,2021,발달상권,2120194,언주역(차병원),5,2,43,2599,1764,12628,63,5,400,330,80,39,13,97,298705,,,67,,,,,,,,,147210,1699726.0,265914.0,267879.0,255160.0,268434.0,263162.0,199863.0,179314.0,1.0,3.0,0.0,0.0,242446.0,77555.0,363173.0,500049.0,344703.0,198748.0,215499.0,471999.0,7.0,1.0
161463.3489,2021,발달상권,2120195,성수대교남단,5,2,12,444,224,5611,9,5,23,26,15,6,21,26,219708,,,51,,,,,,,,,133274,932557.0,133710.0,141291.0,138782.0,142519.0,146723.0,129658.0,99874.0,0.0,8.0,0.0,0.0,126829.0,98332.0,209152.0,218577.0,167757.0,105241.0,133497.0,0.0,2.0,0.0
263778.7018,2021,발달상권,2120196,서울세관,5,2,15,1346,899,9687,24,0,16,19,10,22,17,33,158617,,,36,,,,,,,,,76191,898881.0,139086.0,142732.0,136435.0,145800.0,140759.0,101878.0,92189.0,4.0,5.0,0.0,0.0,185479.0,104511.0,153948.0,213550.0,190228.0,108863.0,127782.0,0.0,7.0,0.0
285068.5745,2021,발달상권,2120197,역삼역,5,2,148,6012,4306,58694,101,6,749,419,202,135,61,39,626067,,,172,,,,,,,,,304034,3429759.0,578767.0,585074.0,540239.0,584940.0,557511.0,314946.0,268279.0,2.0,25.0,0.0,0.0,562806.0,124909.0,788451.0,1027020.0,713418.0,407998.0,367963.0,2390857.0,7.0,1.0
230715.6248,2021,발달상권,2120198,구역삼세무서,5,2,36,7376,5072,11531,141,36,766,717,161,146,106,66,346332,,,33,,,,,,,,,208858,2110231.0,331022.0,332147.0,318016.0,331137.0,321374.0,240779.0,235756.0,2.0,3.0,0.0,0.0,291469.0,140423.0,486411.0,595198.0,404119.0,228966.0,255111.0,0.0,7.0,0.0
623621.2359,2021,발달상권,2120199,경복아파트교차로,5,2,15,996,641,3830,17,2,126,45,12,2,0,48,99253,,,10,,,,,,,,,37657,560862.0,85333.0,87684.0,84401.0,87474.0,85435.0,67493.0,63044.0,0.0,1.0,0.0,0.0,112742.0,35752.0,113259.0,157290.0,114199.0,67731.0,72630.0,0.0,4.0,0.0
397739.3886,2021,발달상권,2120200,학동사거리,5,2,33,976,565,9363,14,7,45,27,9,8,3,77,287022,,,78,,,,,,,,,277185,1289086.0,181964.0,199096.0,193319.0,201721.0,204408.0,176804.0,131775.0,1.0,4.0,0.0,0.0,266597.0,90602.0,304872.0,357898.0,243997.0,145849.0,145869.0,0.0,4.0,0.0
241500.8352,2021,발달상권,2120201,도곡1동,5,2,15,1880,1108,11559,47,25,176,136,101,67,68,0,180997,,,36,,,,,,,,,221662,1032416.0,158193.0,157137.0,153202.0,158208.0,154553.0,127549.0,123574.0,0.0,5.0,0.0,0.0,169293.0,146299.0,170133.0,220468.0,203106.0,136068.0,156340.0,0.0,6.0,0.0
141934.3529,2021,발달상권,2120202,압구정로데오역(압구정로데오),5,2,36,1843,793,11735,14,0,10,7,0,0,54,478,482832,,,77,,,,,,,,,525593,2046279.0,288418.0,310372.0,304887.0,313474.0,323552.0,287596.0,217979.0,1.0,4.0,2.0,0.0,265701.0,180525.0,480616.0,501428.0,369428.0,236078.0,278203.0,1073789.0,3.0,1.0
216335.8431,2021,발달상권,2120203,강남구청역,5,2,39,1522,920,7726,26,0,74,62,67,9,7,119,317003,,,88,,,,,,,,,192950,1632122.0,251321.0,258625.0,246799.0,260049.0,255041.0,189790.0,170496.0,2.0,5.0,0.0,0.0,173251.0,169203.0,327040.0,403557.0,330037.0,194926.0,207362.0,1280409.0,6.0,1.0
238999.0321,2021,발달상권,2120204,르네상스호텔사거리,5,2,25,1595,1127,41471,20,2,230,362,69,200,32,11,225603,,,30,,,,,,,,,124872,1267305.0,210467.0,212424.0,196508.0,212169.0,204834.0,125580.0,105325.0,1.0,7.0,0.0,1.0,160960.0,90660.0,234582.0,337296.0,268588.0,172043.0,164135.0,0.0,3.0,0.0
194736.8651,2021,발달상권,2120205,매봉역,5,2,25,1116,592,13950,24,29,66,18,50,55,29,9,101382,,,23,,,,,,,,,87032,520018.0,80780.0,81805.0,78797.0,82381.0,81593.0,59599.0,55063.0,1.0,1.0,0.0,0.0,122443.0,51003.0,82694.0,106745.0,99038.0,78647.0,101893.0,0.0,6.0,0.0
245604.074,2021,발달상권,2120206,개나리아파트,5,2,30,4039,2082,5280,53,5,212,159,68,60,57,289,178068,,,45,,,,,,,,,101439,1091125.0,170003.0,169526.0,163783.0,170238.0,165469.0,128909.0,123197.0,2.0,4.0,0.0,0.0,148412.0,152073.0,177464.0,244556.0,238212.0,131954.0,146866.0,0.0,8.0,0.0
287123.8347,2021,발달상권,2120207,선정릉역,5,2,43,6763,3891,12151,180,22,704,510,245,164,64,198,295037,,,72,,,,,,,,,257236,1714827.0,263119.0,264550.0,254196.0,264772.0,260892.0,210360.0,196937.0,4.0,4.0,0.0,0.0,323475.0,203618.0,310735.0,418913.0,345758.0,201325.0,234480.0,863037.0,10.0,1.0
273064.9026,2021,발달상권,2120208,청담사거리(청담동명품거리),5,2,36,3265,1913,10577,47,0,52,129,235,74,32,224,300735,,,93,,,,,,,,,383514,1614247.0,230438.0,243945.0,238890.0,245875.0,247335.0,220349.0,187411.0,5.0,7.0,0.0,0.0,331336.0,151196.0,298744.0,384687.0,304400.0,213802.0,261415.0,0.0,8.0,0.0
